"Schema","Table","Column.name","Data.type","Description"
"as_core","attribute_definition","label","nvarchar(100)","This is the default label for the attribute definition. DEFAULT=label."
"as_core","attribute_definition","writable_ind","char(1)","This is a boolean flag (Y/N) indicating whether the attribute's value can be edited. DEFAULT=Y."
"as_core","attribute_definition","is_system_required","char(1)","This is a boolean flag (Y/N) indicating whether this attribute is required to be present on a form. DEFAULT=N."
"as_core","attribute_definition","date_modified","datetime","This is the date time when the attribute was last modified."
"as_core","attribute_definition","column_name_2","nvarchar(100)","This is the name of the second column in which the attribute is stored. For multicolumn attributes."
"as_core","attribute_definition","table_name","nvarchar(100)","This is the name of the table in which the attribute is stored."
"as_core","attribute_definition","column_name","nvarchar(100)","This is the name of the column in which the attribute is stored."
"as_core","attribute_definition","entity_datatype","nvarchar(255)","This is the string key for datatype of the entity that owns the attribute."
"as_core","attribute_definition","description","nvarchar(1000)","This is the description of the attribute definition."
"as_core","attribute_list_column","position","int","This is the position of this column within its parent table; if the column is locked, then the position within its lock sphere."
"as_core","attribute_list_column","attr_list_col_set_pk1","id","This is the foreign key referencing the primary key of the [AS_CORE].attr_list_col_set table."
"as_core","attribute_list_column","attribute_name","nvarchar(100)","This is the name of the attribute to which this column corresponds."
"as_core","attribute_list_column","attribute_datatype","nvarchar(255)","This is the entity type of the attribute to which this column corresponds."
"as_core","attribute_list_column","label","nvarchar(100)","This is the column header label. Can be either a literal string or a resource key."
"as_core","attribute_list_column","initial_sort","char(1)","This is a boolean flag (Y/N) that indicates whether the list is initially sorted by this column."
"as_core","attribute_list_column","permanent","char(1)","This is a boolean flag (Y/N) that indicates whether the column can be removed from the table via the customization page."
"as_core","attribute_list_column","sortable","char(1)","This is a boolean flag (Y/N) that indicates whether this column can be sorted."
"as_core","attribute_list_column","reference","char(1)","This is a boolean flag (Y/N) that indicates whether the column is a reference attribute."
"as_core","attribute_list_column","lock_type","varchar(1)","This value indicates if this column is locked, specifies the area in which it's locked; otherwise null. Possible Values are B = beginning, N = None, E = end."
"as_core","attribute_list_column","pk1","id","This is the surrogate primary key for the table."
"as_core","attribute_list_column_set","type","varchar(2)","This is the type of column; system/ou(operating unit) default, or customized."
"as_core","attribute_list_column_set","handle","nvarchar(255)","This is the internal handle (unique key) for list."
"as_core","attribute_list_column_set","pk1","id","This is the surrogate primary key for the table."
"as_core","attribute_list_column_set","customizable","char(1)","This is a boolean flag (Y/N) that indicates if the list is customizable."
"as_core","attribute_list_column_set","entity_datatype","nvarchar(255)","The type of the customizable entity being displayed in this list. This is a string key that represents a customizable entity. For example, the value for an OperatingUnit stored in the [CLP_CORE].clp_operating_unit table is 'caliperoperatingunit'."
"as_core","attribute_list_perm_column","attr_list_col_set_pk1","id","This is the foreign key referencing the primary key of the [AS_CORE].attr_list_col_set table."
"as_core","attribute_list_perm_column","attribute_name","nvarchar(100)","This is the name of the associated attribute."
"as_core","attribute_list_perm_column","pk1","id","This is the surrogate primary key for the table."
"as_core","attribute_list_perm_column","attribute_datatype","nvarchar(255)","This is the entity datatype of the associated attribute."
"as_core","attribute_list_perm_column","reference","char(1)","This is a boolean flag (Y/N) that indicates whether this attribute is a reference to a related entity."
"as_core","auth_one_time_login","entry_code","nvarchar(50)","Entry code provided by user that must be entered to complete login."
"as_core","auth_one_time_login","ticket","nvarchar(50)","Unique string embedded in the url to look up this record."
"as_core","auth_one_time_login","expiration_date","datetime","The time at which the ticket expires and is no longer usable."
"as_core","auth_one_time_login","users_pk1","id","Reference to users table."
"as_core","auth_one_time_login","pk1","id","This is the surrogate primary key for the table."
"as_core","auth_provider","extension_id","nvarchar(255)","A reference to the authentication provider type extension which implies the type of authentication this provider implements."
"as_core","auth_provider","pk1","id","This is the surrogate primary key for the table."
"as_core","auth_provider","description","nvarchar(255)","Description of the authentication provider."
"as_core","auth_provider","name","nvarchar(100)","A name for this instance of the authentication provider."
"as_core","auth_provider","extended_data","image","Arbitrary store for authentication provider type specific settings."
"as_core","auth_provider","lookup_method","char(1)","This column describes how we will do User lookups. (U-Username, B-BatchUid)"
"as_core","auth_provider","position","int","The order of the provider. This will only be set for USER_PASS type providers"
"as_core","auth_provider","icon_loc","nvarchar(255)","The location of the login link icon. Applies only to Redirect Provider types."
"as_core","auth_provider","restricted_hosts","ntext","Holds a tokenized list of hostnames that this Provider is restricted to."
"as_core","auth_provider","enabled_ind","char(1)","Whether this authentication provider is enabled."
"as_core","auth_provider","configured_ind","char(1)","Whether this provider has been configured"
"as_core","auth_provider","icon_txt","nvarchar(255)","The alt text of the icon, for accessibility. Applies only to Redirect Provider types."
