"Schema","Schema.URL","Schema.ERD.URL","Table","Table.URL","Column.name","Data.type","Default.value","Value.constraint","Default.constraint","Identity","Nullable","Description"
"gradebook","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-gradebook.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/gradebook.png","gb_custom_view_alias","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/gradebook/gb_custom_view_alias.html","gradebook_custom_view_pk1","id",,,,"false","false","This is a foreign key to the gradebook_custom_view.pk1."
"gradebook","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-gradebook.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/gradebook.png","gb_custom_view_alias","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/gradebook/gb_custom_view_alias.html","gradebook_type_pk1","id",,,,"false","true","This is a foreign key to the gradebook_type.pk1."
"gradebook","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-gradebook.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/gradebook.png","gb_custom_view_alias","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/gradebook/gb_custom_view_alias.html","pk1","id",,,,"true","false","This is the surrogate primary key for the table."
"gradebook","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-gradebook.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/gradebook.png","gb_student_info_layout","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/gradebook/gb_student_info_layout.html","position","numeric","",,,"false","true","Gradbook student info position on UI."
"gradebook","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-gradebook.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/gradebook.png","gb_student_info_layout","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/gradebook/gb_student_info_layout.html","crsmain_pk1","id","",,,"false","false","This refers the primary key of the course_main table."
"gradebook","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-gradebook.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/gradebook.png","gb_student_info_layout","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/gradebook/gb_student_info_layout.html","attribute_name","nvarchar(255)","",,,"false","true","This is the attribute name."
"gradebook","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-gradebook.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/gradebook.png","gb_student_info_layout","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/gradebook/gb_student_info_layout.html","pk1","id","",,,"true","false","This is the surrogate primary key for the table."
"gradebook","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-gradebook.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/gradebook.png","gb_student_info_layout","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/gradebook/gb_student_info_layout.html","visible_ind","char(1)","'Y'",,,"false","true","Indicates whether an entry is visible."
"gradebook","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-gradebook.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/gradebook.png","gradebook_color_scheme","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/gradebook/gradebook_color_scheme.html","exempted","varchar(6)","",,,"false","true","This is the background color for Exempt status."
"gradebook","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-gradebook.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/gradebook.png","gradebook_color_scheme","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/gradebook/gradebook_color_scheme.html","version","rowversion","",,,"false","false","This is the version when the last change occurred version of this table for oracle."
"gradebook","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-gradebook.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/gradebook.png","gradebook_color_scheme","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/gradebook/gradebook_color_scheme.html","enabled_ind","char(1)","'Y'",,,"false","false","This indicates if the color scheme is currently enabled"
"gradebook","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-gradebook.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/gradebook.png","gradebook_color_scheme","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/gradebook/gradebook_color_scheme.html","crsmain_pk1","id","",,,"false","false","This refers the primary key of the course_main table."
"gradebook","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-gradebook.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/gradebook.png","gradebook_color_scheme","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/gradebook/gradebook_color_scheme.html","in_progress","varchar(6)","",,,"false","true","This is the background color for In Progress status."
"gradebook","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-gradebook.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/gradebook.png","gradebook_color_scheme","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/gradebook/gradebook_color_scheme.html","needs_grading","varchar(6)","",,,"false","true","This is the background color for Needs Grading status."
"gradebook","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-gradebook.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/gradebook.png","gradebook_color_scheme","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/gradebook/gradebook_color_scheme.html","pk1","id","",,,"true","false","This is the surrogate primary key for the table."
"gradebook","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-gradebook.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/gradebook.png","gradebook_courseusers_ext","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/gradebook/gradebook_courseusers_ext.html","visible_ind","char(1)","'N'","gb_user_visible_ind
                   Y
                                  
                   N",,"false","false","Indicates whether an entry is visible."
"gradebook","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-gradebook.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/gradebook.png","gradebook_courseusers_ext","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/gradebook/gradebook_courseusers_ext.html","pk1","id","","",,"true","false","This is the surrogate primary key for the table."
"gradebook","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-gradebook.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/gradebook.png","gradebook_courseusers_ext","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/gradebook/gradebook_courseusers_ext.html","course_users_pk1","id","","",,"false","false","This is a foreign key referencing the course_main course_users.pk1."
"gradebook","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-gradebook.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/gradebook.png","gradebook_custom_view","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/gradebook/gradebook_custom_view.html","crsmain_pk1","id","","",,"false","false","This refers the primary key of the course_main table."
"gradebook","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-gradebook.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/gradebook.png","gradebook_custom_view","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/gradebook/gradebook_custom_view.html","version","rowversion","","",,"false","false","Db counter, always incremented when this record is modified."
"gradebook","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-gradebook.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/gradebook.png","gradebook_custom_view","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/gradebook/gradebook_custom_view.html","json_text","ntext","","",,"false","true","Javascript object transfer text"
"gradebook","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-gradebook.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/gradebook.png","gradebook_custom_view","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/gradebook/gradebook_custom_view.html","pk1","id","","",,"true","false","This is the surrogate primary key for the table."
"gradebook","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-gradebook.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/gradebook.png","gradebook_custom_view","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/gradebook/gradebook_custom_view.html","contains_userids_ind","char(1)","'N'","gb_custome_userId_ind1
                   N
                                  
                   Y",,"false","false","Indicator for contained user IDs"
"gradebook","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-gradebook.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/gradebook.png","gradebook_custom_view","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/gradebook/gradebook_custom_view.html","description","nvarchar(1000)","","",,"false","true","This is gradebook custom view description."
"gradebook","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-gradebook.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/gradebook.png","gradebook_custom_view","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/gradebook/gradebook_custom_view.html","view_type","char(1)","'C'","custom_view_type
                   S
                                  
                   C",,"false","false","This is gradebook custom view type: S = System, C = Custom"
"gradebook","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-gradebook.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/gradebook.png","gradebook_custom_view","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/gradebook/gradebook_custom_view.html","favorite_ind","char(1)","'N'","gb_favorite_ind
                   Y
                                  
                   N",,"false","false","This is the favorite indicator."
"gradebook","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-gradebook.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/gradebook.png","gradebook_custom_view","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/gradebook/gradebook_custom_view.html","title","nvarchar(64)","","",,"false","false","This is gradebook custom view title."
"gradebook","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-gradebook.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/gradebook.png","gradebook_formula","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/gradebook/gradebook_formula.html","gradebook_main_pk1","id",,,,"false","false","FK to the Calculated Gradable Item"
"gradebook","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-gradebook.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/gradebook.png","gradebook_formula","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/gradebook/gradebook_formula.html","pk1","id",,,,"true","false","This is the surrogate primary key for the table."
"gradebook","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-gradebook.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/gradebook.png","gradebook_formula","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/gradebook/gradebook_formula.html","jsonFormula","ntext",,,,"false","true","String in JSON format describing the computation"
"gradebook","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-gradebook.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/gradebook.png","gradebook_formula","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/gradebook/gradebook_formula.html","version","rowversion",,,,"false","false","Db counter, always incremented when this record is modified."
"gradebook","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-gradebook.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/gradebook.png","gradebook_formula_alias","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/gradebook/gradebook_formula_alias.html","gradebook_type_pk1","id",,,,"false","true","This is a foreign key to the gradebook_type.pk1."
"gradebook","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-gradebook.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/gradebook.png","gradebook_formula_alias","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/gradebook/gradebook_formula_alias.html","gradebook_main_pk1","id",,,,"false","true","This is a foreign key to the gradebook_main.pk1."
"gradebook","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-gradebook.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/gradebook.png","gradebook_formula_alias","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/gradebook/gradebook_formula_alias.html","gradebook_formula_pk1","id",,,,"false","false","This is a foreign key to the gradebook_formula.pk1."
